filename,label,triggers
QZ.BTLS.00.HHZ_2023-04-11T17_07_28.040_2023-04-11T17_11_28.040.mseed,1,"[[9979, 10276], [11088, 11192], [12348, 14180], [18685, 19234], [19331, 19650]]"
QZ.BTLS.00.HHZ_2024-01-23T10_05_14.589_2024-01-23T10_09_14.589.mseed,1,"[[3699, 3798], [5604, 5846], [12551, 14475], [20101, 21422]]"
QZ.BTLS.00.HHZ_2024-01-23T23_53_55.797_2024-01-23T23_57_55.797.mseed,1,"[[8531, 8617], [13472, 14258], [20541, 21302]]"
QZ.BTLS.00.HHZ_2024-01-26T10_36_03.897_2024-01-26T10_40_03.897.mseed,1,"[[2481, 2582], [6258, 7032], [11086, 11260], [12391, 13437], [13761, 14633], [19794, 19927], [20483, 21101]]"
QZ.BTLS.00.HHZ_2024-01-24T00_14_47.274_2024-01-24T00_18_47.274.mseed,1,"[[5792, 6798], [12498, 13182], [13804, 14109], [20162, 20432], [20492, 21169]]"
QZ.BTLS.00.HHZ_2024-02-03T08_35_45.773_2024-02-03T08_39_45.773.mseed,1,"[[12272, 14552], [20441, 21420], [21522, 21710]]"
QZ.BTLS.00.HHZ_2024-01-27T09_02_20.500_2024-01-27T09_06_20.500.mseed,1,"[[12285, 13467], [13592, 14743], [20439, 21262]]"
QZ.BTLS.00.HHZ_2024-01-26T11_40_02.216_2024-01-26T11_44_02.216.mseed,1,"[[2160, 2377], [9706, 9898], [12234, 13049], [13739, 14684], [17944, 18075], [20472, 21016]]"
QZ.BTLS.00.HHZ_2024-01-26T00_16_48.989_2024-01-26T00_20_48.989.mseed,1,"[[12246, 12852], [13499, 14308], [14376, 14609], [18269, 18395], [20292, 21316]]"
QZ.BTLS.00.HHZ_2024-01-22T20_08_03.576_2024-01-22T20_12_03.576.mseed,1,"[[5141, 6415], [11664, 12541], [20454, 20949], [20993, 21433]]"
QZ.BTLS.00.HHZ_2024-01-22T21_20_19.719_2024-01-22T21_24_19.719.mseed,1,"[[20638, 20888]]"
QZ.BTLS.00.HHZ_2024-01-22T18_26_39.585_2024-01-22T18_30_39.585.mseed,1,"[[9324, 9634], [13624, 14322], [20315, 21088]]"
QZ.BTLS.00.HHZ_2024-01-23T22_22_43.524_2024-01-23T22_26_43.524.mseed,1,"[[7555, 8176], [12410, 13023], [13423, 14533], [20195, 21073], [21311, 21435], [21568, 21658]]"
QZ.BTLS.00.HHZ_2024-01-24T04_57_44.416_2024-01-24T05_01_44.416.mseed,1,"[[12440, 13364], [13535, 14678], [20592, 21333]]"
QZ.BTLS.00.HHZ_2024-01-29T21_02_40.307_2024-01-29T21_06_40.307.mseed,1,"[[2071, 3060], [12308, 13065], [13615, 14289], [17734, 18043], [20511, 21250]]"
QZ.BTLS.00.HHZ_2024-01-23T04_20_39.188_2024-01-23T04_24_39.188.mseed,1,"[[4059, 4179], [4804, 5134], [12590, 13110], [13596, 14170], [14213, 14383], [20551, 21224]]"
QZ.BTLS.00.HHZ_2024-01-28T09_51_31.827_2024-01-28T09_55_31.827.mseed,1,"[[9741, 10121], [12336, 13389], [13529, 14790], [20136, 21041]]"
QZ.BTLS.00.HHZ_2024-01-24T15_00_37.394_2024-01-24T15_04_37.394.mseed,1,"[[12234, 14291], [20293, 20915]]"
QZ.BTLS.00.HHZ_2024-01-24T20_34_25.753_2024-01-24T20_38_25.753.mseed,1,"[[12207, 12912], [13290, 13478], [13538, 13982], [14203, 14355], [14667, 14835], [20341, 21240]]"
QZ.BTLS.00.HHZ_2024-01-22T23_02_41.849_2024-01-22T23_06_41.849.mseed,1,"[[12290, 13192], [13279, 14057], [14092, 14646], [20066, 20986]]"
QZ.BTLS.00.HHZ_2024-01-24T17_48_24.838_2024-01-24T17_52_24.838.mseed,1,"[[12428, 13005], [13600, 14506], [20520, 21338]]"
QZ.BTLS.00.HHZ_2024-01-26T15_59_47.277_2024-01-26T16_03_47.277.mseed,1,"[[6298, 6433], [12375, 12936], [13545, 14323], [17690, 17894], [20698, 21694]]"
QZ.BTLS.00.HHZ_2024-01-24T19_59_12.397_2024-01-24T20_03_12.397.mseed,1,"[[12346, 13105], [13566, 14543], [20280, 21583]]"
QZ.BTLS.00.HHZ_2024-01-24T20_04_20.079_2024-01-24T20_08_20.079.mseed,1,"[[4280, 4388], [11314, 11784], [12380, 12996], [13369, 14758], [20457, 21276]]"
QZ.BTLS.00.HHZ_2024-01-22T18_41_49.221_2024-01-22T18_45_49.221.mseed,1,"[[12271, 12526], [12629, 13357], [13623, 14532], [16574, 16716], [17612, 17848], [20016, 21229]]"
QZ.BTLS.00.HHZ_2024-01-24T19_32_39.151_2024-01-24T19_36_39.151.mseed,1,"[[11582, 11829], [13629, 14259], [17119, 17257], [20336, 21186]]"
QZ.BTLS.00.HHZ_2024-01-22T19_31_05.072_2024-01-22T19_35_05.072.mseed,1,"[[6175, 7052], [12909, 13919], [16684, 16781], [20817, 21256]]"
QZ.BTLS.00.HHZ_2024-01-26T01_54_30.924_2024-01-26T01_58_30.924.mseed,1,"[[12350, 12822], [13353, 14432], [20611, 20986], [21228, 21901]]"
QZ.BTLS.00.HHZ_2023-02-26T21_41_31.972_2023-02-26T21_45_31.972.mseed,1,"[[6016, 6156], [12247, 14867], [15032, 15381], [20199, 21256], [21825, 21895]]"
QZ.BTLS.00.HHZ_2024-01-24T01_58_29.360_2024-01-24T02_02_29.360.mseed,1,"[[12986, 13511], [13702, 14815], [20333, 21126]]"
QZ.BTLS.00.HHZ_2024-01-30T03_44_25.515_2024-01-30T03_48_25.515.mseed,1,"[[13601, 14675], [20481, 21311]]"
QZ.BTLS.00.HHZ_2024-01-23T07_18_34.653_2024-01-23T07_22_34.653.mseed,1,"[[6828, 6989], [12270, 14245], [20463, 21370]]"
QZ.BTLS.00.HHZ_2024-01-23T19_19_34.842_2024-01-23T19_23_34.842.mseed,1,"[[12190, 13138], [13306, 13441], [13544, 14143], [14419, 14587], [18033, 18106], [20086, 21034]]"
QZ.BTLS.00.HHZ_2024-01-22T21_11_58.782_2024-01-22T21_15_58.782.mseed,1,"[[7969, 8482], [13660, 14062], [14133, 14280], [20564, 21223]]"
QZ.BTLS.00.HHZ_2024-01-29T22_26_58.566_2024-01-29T22_30_58.566.mseed,1,"[[12291, 13321], [13414, 14341], [17247, 17470], [20442, 21209], [21317, 21489]]"
QZ.BTLS.00.HHZ_2024-01-23T21_49_59.092_2024-01-23T21_53_59.092.mseed,1,"[[7093, 7724], [7873, 9120], [12267, 13194], [13602, 14384], [19980, 20985]]"
QZ.BTLS.00.HHZ_2024-01-23T13_35_39.862_2024-01-23T13_39_39.862.mseed,1,"[[12526, 13313], [13593, 14295], [20385, 21435]]"
QZ.BTLS.00.HHZ_2024-01-23T01_39_40.059_2024-01-23T01_43_40.059.mseed,1,"[[13634, 14274], [20605, 21354]]"
QZ.BTLS.00.HHZ_2024-01-23T17_25_00.651_2024-01-23T17_29_00.651.mseed,1,"[[12649, 13085], [13516, 14384], [20383, 20554], [20634, 21120]]"
QZ.BTLS.00.HHZ_2024-01-25T01_12_54.135_2024-01-25T01_16_54.135.mseed,1,"[[12216, 12821], [12967, 13093], [13413, 13946], [14105, 14482], [19644, 19982], [20065, 20894]]"
QZ.BTLS.00.HHZ_2024-01-23T02_10_39.750_2024-01-23T02_14_39.750.mseed,1,"[[4502, 5450], [13702, 14323], [14527, 14755], [16999, 17087], [18090, 18219], [20313, 21295], [21542, 21678]]"
QZ.BTLS.00.HHZ_2023-09-30T21_29_06.301_2023-09-30T21_33_06.301.mseed,1,"[[4131, 4454], [12026, 13469], [13597, 14059], [17627, 18300]]"
QZ.BTLS.00.HHZ_2023-11-07T18_09_07.740_2023-11-07T18_13_07.740.mseed,1,"[[12261, 14580], [20506, 21270], [21349, 21591]]"
QZ.BTLS.00.HHZ_2024-01-22T19_36_04.379_2024-01-22T19_40_04.379.mseed,1,"[[4335, 4440], [12290, 14004], [14288, 14670], [17299, 17432], [19563, 19679], [20527, 21180]]"
QZ.BTLS.00.HHZ_2024-01-24T21_49_27.730_2024-01-24T21_53_27.730.mseed,1,"[[12233, 13288], [13559, 14409], [17540, 17689], [20248, 21331]]"
QZ.BTLS.00.HHZ_2023-06-01T15_59_38.983_2023-06-01T16_03_38.983.mseed,1,"[[12293, 13035], [13664, 14147], [14208, 14446], [14637, 14774], [18151, 18254], [21144, 21945], [22260, 22621]]"
QZ.BTLS.00.HHZ_2024-01-25T20_00_44.825_2024-01-25T20_04_44.825.mseed,1,"[[12239, 14378], [14470, 15034], [20415, 21356]]"
QZ.BTLS.00.HHZ_2024-01-22T18_31_57.723_2024-01-22T18_35_57.723.mseed,1,"[[5595, 5782], [9926, 10129], [13477, 14054], [20387, 21344]]"
QZ.BTLS.00.HHZ_2024-01-27T05_28_45.118_2024-01-27T05_32_45.118.mseed,1,"[[10417, 11053], [11464, 12019], [12783, 13530], [13854, 14408], [20660, 21113], [21395, 21593]]"
QZ.BTLS.00.HHZ_2023-01-13T12_29_29.564_2023-01-13T12_33_29.564.mseed,1,"[[11970, 13303], [16561, 16735], [17814, 18528]]"
QZ.BTLS.00.HHZ_2024-01-23T19_10_57.285_2024-01-23T19_14_57.285.mseed,1,"[[3265, 4087], [12211, 12574], [13551, 14036], [20073, 20990]]"
QZ.BTLS.00.HHZ_2024-01-26T01_13_50.741_2024-01-26T01_17_50.741.mseed,1,"[[12383, 12986], [13186, 13377], [13529, 14253], [20438, 20579], [20695, 21067], [21226, 21534]]"
QZ.BTLS.00.HHZ_2023-05-31T07_12_07.078_2023-05-31T07_16_07.078.mseed,1,"[[13384, 14000], [14226, 14492], [20308, 20904]]"
QZ.BTLS.00.HHZ_2024-01-23T01_57_48.921_2024-01-23T02_01_48.921.mseed,1,"[[13691, 14595], [20704, 21472]]"
QZ.BTLS.00.HHZ_2024-01-23T01_42_32.469_2024-01-23T01_46_32.469.mseed,1,"[[3364, 4113], [13813, 14322], [20686, 20856], [20960, 21658]]"
QZ.BTLS.00.HHZ_2024-01-22T18_38_19.314_2024-01-22T18_42_19.314.mseed,1,"[[5053, 5699], [20981, 21079], [21283, 21639]]"
QZ.BTLS.00.HHZ_2024-01-29T23_30_10.289_2024-01-29T23_34_10.289.mseed,1,"[[12452, 13049], [13558, 14321], [20389, 21107]]"
QZ.BTLS.00.HHZ_2024-01-25T22_37_26.705_2024-01-25T22_41_26.705.mseed,1,"[[12340, 13251], [13599, 14109], [14483, 14621], [20613, 20858], [21011, 21599]]"
QZ.BTLS.00.HHZ_2024-01-29T04_04_38.506_2024-01-29T04_08_38.506.mseed,1,"[[7133, 7286], [12396, 14407], [20317, 20428], [20625, 21235]]"
QZ.BTLS.00.HHZ_2024-01-23T09_06_28.905_2024-01-23T09_10_28.905.mseed,1,"[[2182, 2762], [8593, 9514], [12468, 12757], [12998, 13166], [13430, 14229], [20509, 20768], [20913, 21255]]"
QZ.BTLS.00.HHZ_2024-01-23T20_37_30.074_2024-01-23T20_41_30.074.mseed,1,"[[12278, 12925], [13445, 13577], [13623, 14564], [17366, 17593], [18200, 18304], [20411, 21239], [21304, 21487]]"
QZ.BTLS.00.HHZ_2024-01-23T06_40_27.002_2024-01-23T06_44_27.002.mseed,1,"[[2704, 3221], [3672, 4062], [10366, 10554], [12374, 13167], [13534, 14393], [20287, 21483]]"
QZ.BTLS.00.HHZ_2024-01-30T01_44_14.950_2024-01-30T01_48_14.950.mseed,1,"[[2150, 2277], [12286, 13197], [13571, 14259], [18009, 18104], [20221, 20522], [20639, 21127]]"
QZ.BTLS.00.HHZ_2023-11-15T14_16_40.888_2023-11-15T14_20_40.888.mseed,1,"[[12184, 13179], [17616, 18103], [19643, 19997], [20233, 20452]]"
QZ.BTLS.00.HHZ_2023-11-07T18_14_24.839_2023-11-07T18_18_24.839.mseed,1,"[[2465, 2664], [10384, 10487], [13451, 14294], [20340, 20728], [20804, 21352]]"
QZ.BTLS.00.HHZ_2024-01-25T08_59_17.652_2024-01-25T09_03_17.652.mseed,1,"[[7558, 8602], [12196, 12670], [13628, 14184], [14726, 14841], [20464, 21056]]"
QZ.BTLS.00.HHZ_2024-01-24T01_34_34.588_2024-01-24T01_38_34.588.mseed,1,"[[3856, 4159], [12291, 13226], [13830, 14531], [20129, 20876]]"
QZ.BTLS.00.HHZ_2024-01-22T19_59_09.874_2024-01-22T20_03_09.874.mseed,1,"[[13711, 14633], [20287, 21227]]"
QZ.BTLS.00.HHZ_2023-01-27T00_09_49.851_2023-01-27T00_13_49.851.mseed,1,"[[4841, 5008], [12205, 12589], [12690, 12963], [13062, 14109], [18685, 19274], [19356, 19726]]"
QZ.BTLS.00.HHZ_2024-01-23T01_17_58.143_2024-01-23T01_21_58.143.mseed,1,"[[2786, 2924], [12354, 12978], [13272, 13483], [13745, 14425], [20539, 21004], [21166, 21626]]"
QZ.BTLS.00.HHZ_2024-01-23T09_46_37.079_2024-01-23T09_50_37.079.mseed,1,"[[12849, 13062], [13495, 14478], [20278, 21217]]"
QZ.BTLS.00.HHZ_2024-01-23T00_06_06.902_2024-01-23T00_10_06.902.mseed,1,"[[3558, 4329], [10207, 11221], [13700, 13931], [18223, 18324], [19722, 20055], [21007, 21179]]"
QZ.BTLS.00.HHZ_2024-01-23T13_46_34.373_2024-01-23T13_50_34.373.mseed,1,"[[6832, 7730], [12569, 14541], [20339, 21223]]"
QZ.BTLS.00.HHZ_2024-02-03T13_25_44.089_2024-02-03T13_29_44.089.mseed,1,"[[12361, 14482], [20372, 21280]]"
QZ.BTLS.00.HHZ_2024-01-23T00_11_56.944_2024-01-23T00_15_56.944.mseed,1,"[[12263, 13139], [13222, 14781], [17780, 17895], [20312, 21248]]"
QZ.BTLS.00.HHZ_2024-02-07T08_54_46.285_2024-02-07T08_58_46.285.mseed,1,"[[12479, 14566], [20367, 20964], [21197, 21475]]"
QZ.BTLS.00.HHZ_2024-01-27T00_36_38.222_2024-01-27T00_40_38.222.mseed,1,"[[11115, 11314], [13522, 14469], [14777, 14878], [18042, 18218], [20486, 20831], [20968, 21441]]"
QZ.BTLS.00.HHZ_2023-11-07T18_51_20.014_2023-11-07T18_55_20.014.mseed,1,"[[7831, 8015], [12503, 14384], [20649, 21503]]"
QZ.BTLS.00.HHZ_2024-02-04T01_18_15.693_2024-02-04T01_22_15.693.mseed,1,"[[12189, 13089], [13390, 14153], [16680, 16785], [20484, 21403]]"
QZ.BTLS.00.HHZ_2024-01-22T21_24_59.922_2024-01-22T21_28_59.922.mseed,1,"[[13592, 13970], [14141, 14242], [20548, 21144]]"
QZ.BTLS.00.HHZ_2024-01-29T01_50_57.116_2024-01-29T01_54_57.116.mseed,1,"[[12203, 12832], [13495, 14287], [19988, 21114]]"
QZ.BTLS.00.HHZ_2024-01-23T23_49_21.679_2024-01-23T23_53_21.679.mseed,1,"[[2118, 2710], [12263, 14247], [20307, 21135]]"
QZ.BTLS.00.HHZ_2024-01-22T18_35_48.447_2024-01-22T18_39_48.447.mseed,1,"[[8478, 8608], [14063, 14256], [20140, 20786]]"
QZ.BTLS.00.HHZ_2024-01-22T23_43_45.056_2024-01-22T23_47_45.056.mseed,1,"[[11111, 11947], [13598, 14451], [18045, 18235], [20322, 21021]]"
QZ.BTLS.00.HHZ_2024-01-24T09_42_39.012_2024-01-24T09_46_39.012.mseed,1,"[[13512, 13980], [14054, 14361], [20340, 21205]]"
QZ.BTLS.00.HHZ_2024-01-22T22_08_15.839_2024-01-22T22_12_15.839.mseed,1,"[[5984, 6706], [12260, 12607], [12712, 13328], [13615, 14380], [20002, 21016]]"
QZ.BTLS.00.HHZ_2024-01-22T21_48_31.487_2024-01-22T21_52_31.487.mseed,1,"[[12697, 12932], [13609, 14225], [16826, 16917], [20534, 21093], [21253, 21398]]"
QZ.BTLS.00.HHZ_2024-01-22T21_37_53.453_2024-01-22T21_41_53.453.mseed,1,"[[8628, 9070], [12295, 13079], [13574, 14657], [16632, 16715], [20303, 21530]]"
QZ.BTLS.00.HHZ_2023-03-31T19_51_52.708_2023-03-31T19_55_52.708.mseed,1,"[[12462, 12927], [13333, 14179], [19993, 20858]]"
QZ.BTLS.00.HHZ_2024-01-22T21_03_35.423_2024-01-22T21_07_35.423.mseed,1,"[[7219, 7351], [20327, 20949]]"
QZ.BTLS.00.HHZ_2024-01-22T18_16_23.110_2024-01-22T18_20_23.110.mseed,1,"[[3851, 4242], [12363, 12476], [20724, 20905]]"
QZ.BTLS.00.HHZ_2024-01-26T10_16_04.766_2024-01-26T10_20_04.766.mseed,1,"[[12305, 13083], [13561, 14368], [17875, 18113], [20563, 21442]]"
QZ.BTLS.00.HHZ_2024-01-23T14_08_10.617_2024-01-23T14_12_10.617.mseed,1,"[[10969, 11556], [13268, 14017], [20306, 21391]]"
QZ.BTLS.00.HHZ_2024-01-23T11_30_51.960_2024-01-23T11_34_51.960.mseed,1,"[[13527, 14533], [20532, 21032]]"
QZ.BTLS.00.HHZ_2024-01-22T20_47_51.321_2024-01-22T20_51_51.321.mseed,1,"[[13659, 14533], [20338, 21676]]"
QZ.BTLS.00.HHZ_2024-01-24T02_53_21.075_2024-01-24T02_57_21.075.mseed,1,"[[6050, 6847], [12275, 12983], [13671, 14090], [20141, 21426]]"
QZ.BTLS.00.HHZ_2024-01-24T02_15_49.589_2024-01-24T02_19_49.589.mseed,1,"[[4594, 5254], [11371, 12282], [12513, 12766], [13635, 14332], [20175, 21547]]"
QZ.BTLS.00.HHZ_2024-01-26T12_04_54.490_2024-01-26T12_08_54.490.mseed,1,"[[2369, 2600], [5838, 5942], [12237, 13076], [13685, 14979], [20561, 21046], [21159, 21525]]"
QZ.BTLS.00.HHZ_2024-01-26T08_17_16.357_2024-01-26T08_21_16.357.mseed,1,"[[2581, 2694], [12279, 12940], [13091, 13293], [13531, 14552], [16864, 17142], [19989, 20118], [20220, 21012]]"
QZ.BTLS.00.HHZ_2023-07-29T20_57_27.032_2023-07-29T21_01_27.032.mseed,1,"[[9936, 10129], [12265, 13426], [17003, 17728], [17851, 18338]]"
QZ.BTLS.00.HHZ_2024-01-22T18_08_20.081_2024-01-22T18_12_20.081.mseed,1,"[[12186, 14072], [14167, 15058], [15118, 15613], [19013, 19099], [20462, 20871], [21024, 21703]]"
QZ.BTLS.00.HHZ_2024-02-06T01_48_45.900_2024-02-06T01_52_45.900.mseed,1,"[[13680, 14834], [20089, 20813]]"
QZ.BTLS.00.HHZ_2024-01-22T22_55_57.710_2024-01-22T22_59_57.710.mseed,1,"[[12202, 12969], [13580, 14237], [19768, 20271], [20500, 20801], [20933, 21354]]"
QZ.BTLS.00.HHZ_2024-01-23T04_25_05.497_2024-01-23T04_29_05.497.mseed,1,"[[12307, 13930], [20591, 20848], [20910, 21038], [21218, 21642]]"
QZ.BTLS.00.HHZ_2024-01-22T23_18_43.221_2024-01-22T23_22_43.221.mseed,1,"[[5153, 5447], [12250, 13170], [13568, 14491], [20516, 20975]]"
QZ.BTLS.00.HHZ_2024-01-23T04_00_38.380_2024-01-23T04_04_38.380.mseed,1,"[[2287, 2392], [12266, 13306], [13521, 14610], [20241, 21107]]"
QZ.BTLS.00.HHZ_2024-01-24T16_19_30.819_2024-01-24T16_23_30.819.mseed,1,"[[9002, 9110], [13635, 14231], [20553, 21501]]"
QZ.BTLS.00.HHZ_2024-01-25T01_43_06.920_2024-01-25T01_47_06.920.mseed,1,"[[12203, 12879], [13413, 14517], [20164, 21236]]"
QZ.BTLS.00.HHZ_2024-01-23T02_57_53.571_2024-01-23T03_01_53.571.mseed,1,"[[2698, 3313], [9576, 10377], [13828, 14014], [17716, 17862], [20272, 21069], [21222, 21331]]"
QZ.BTLS.00.HHZ_2024-01-22T20_56_29.668_2024-01-22T21_00_29.668.mseed,1,"[[2941, 3464], [9975, 10966], [12340, 12927], [13606, 14492], [16974, 17076], [17850, 18142], [20023, 20286], [20556, 20974], [21121, 21291]]"
QZ.BTLS.00.HHZ_2024-01-29T04_21_06.052_2024-01-29T04_25_06.052.mseed,1,"[[11999, 12274], [13735, 14498], [20539, 21196], [21256, 21560]]"
QZ.BTLS.00.HHZ_2024-01-22T20_28_47.598_2024-01-22T20_32_47.598.mseed,1,"[[6992, 7478], [12405, 12952], [13280, 13580], [13623, 14320], [20404, 21463]]"
QZ.BTLS.00.HHZ_2024-01-24T22_21_06.771_2024-01-24T22_25_06.771.mseed,1,"[[11720, 11876], [12198, 12920], [13545, 14343], [20190, 21320]]"
QZ.BTLS.00.HHZ_2024-01-29T23_16_24.202_2024-01-29T23_20_24.202.mseed,1,"[[5878, 6000], [12291, 13233], [13622, 14608], [20550, 21147], [21367, 21526]]"
QZ.BTLS.00.HHZ_2023-11-07T19_33_39.055_2023-11-07T19_37_39.055.mseed,1,"[[13230, 14199], [20245, 20936], [21023, 21250]]"
QZ.BTLS.00.HHZ_2024-01-22T19_16_27.117_2024-01-22T19_20_27.117.mseed,1,"[[2024, 2784], [13666, 14155], [14455, 14600], [20336, 20699], [20756, 21725]]"
QZ.BTLS.00.HHZ_2023-02-02T02_07_43.383_2023-02-02T02_11_43.383.mseed,1,"[[3888, 4262], [8396, 8559], [12212, 14528], [20674, 22061]]"
QZ.BTLS.00.HHZ_2024-01-23T04_12_48.361_2024-01-23T04_16_48.361.mseed,1,"[[12478, 13022], [13345, 14360], [14495, 14595], [18085, 18332], [20382, 21273], [21514, 21651]]"
QZ.BTLS.00.HHZ_2023-02-26T23_57_23.557_2023-02-27T00_01_23.557.mseed,1,"[[5448, 5672], [12299, 13222], [13513, 14999], [18525, 18822], [20575, 21110]]"
QZ.BTLS.00.HHZ_2024-01-23T23_27_02.482_2024-01-23T23_31_02.482.mseed,1,"[[12224, 12600], [13352, 13451], [13761, 14394], [14464, 14944], [19877, 19981], [20381, 21318]]"
QZ.BTLS.00.HHZ_2024-01-24T03_55_43.572_2024-01-24T03_59_43.572.mseed,1,"[[10469, 11029], [13431, 14392], [18257, 18359], [20443, 21445]]"
QZ.BTLS.00.HHZ_2024-02-03T18_01_47.806_2024-02-03T18_05_47.806.mseed,1,"[[12272, 14331], [20490, 21038], [21157, 21256]]"
QZ.BTLS.00.HHZ_2024-01-22T19_39_52.904_2024-01-22T19_43_52.904.mseed,1,"[[14038, 14356], [20257, 20490], [20591, 21156], [23130, 23262]]"
QZ.BTLS.00.HHZ_2024-01-26T02_25_22.817_2024-01-26T02_29_22.817.mseed,1,"[[3514, 3823], [12253, 12832], [13509, 14535], [20377, 21003]]"
QZ.BTLS.00.HHZ_2024-01-23T12_08_46.792_2024-01-23T12_12_46.792.mseed,1,"[[12202, 14294], [16828, 16974], [20226, 20900]]"
QZ.BTLS.00.HHZ_2024-01-22T21_42_22.501_2024-01-22T21_46_22.501.mseed,1,"[[7058, 7770], [7831, 8500], [12481, 12925], [13408, 14348], [19225, 19305], [20344, 21384]]"
QZ.SHLS.00.HHZ_2024-01-29T04_03_57.578_2024-01-29T04_07_57.578.mseed,1,"[[12460, 13503], [15903, 16386]]"
QZ.SHLS.00.HHZ_2024-01-27T05_27_42.473_2024-01-27T05_31_42.473.mseed,1,"[[2667, 2955], [12063, 13102]]"
QZ.SHLS.00.HHZ_2024-01-31T19_20_01.186_2024-01-31T19_24_01.186.mseed,1,"[[2540, 3061], [5247, 5836], [8703, 9028], [12335, 13307], [13417, 13820], [15342, 15933]]"
QZ.SHLS.00.HHZ_2024-02-12T15_51_26.128_2024-02-12T15_55_26.128.mseed,1,"[[11257, 11368], [12291, 13049], [13160, 13278], [15419, 16034], [16096, 16197]]"
QZ.SHLS.00.HHZ_2024-01-30T01_43_33.516_2024-01-30T01_47_33.516.mseed,1,"[[2502, 2724], [4918, 5474], [6193, 6608], [10708, 10805], [11431, 12401], [12501, 13254], [15838, 16352]]"
QZ.SHLS.00.HHZ_2024-02-23T04_07_10.993_2024-02-23T04_11_10.993.mseed,1,"[[6343, 6667], [7472, 7905], [12281, 13551], [15416, 15972]]"
QZ.SHLS.00.HHZ_2024-01-27T09_01_40.071_2024-01-27T09_05_40.071.mseed,1,"[[2791, 2916], [12379, 13651], [15670, 16483]]"
QZ.SHLS.00.HHZ_2024-01-26T11_39_19.879_2024-01-26T11_43_19.879.mseed,1,"[[12344, 13223], [15757, 16490]]"
QZ.SHLS.00.HHZ_2024-02-15T06_27_29.895_2024-02-15T06_31_29.895.mseed,1,"[[3456, 3582], [12352, 13367], [16187, 16504], [16726, 16896]]"
QZ.SHLS.00.HHZ_2024-01-29T21_01_59.226_2024-01-29T21_05_59.226.mseed,1,"[[12273, 13346], [15819, 16166]]"
QZ.SHLS.00.HHZ_2024-02-03T13_43_14.987_2024-02-03T13_47_14.987.mseed,1,"[[5834, 5958], [12321, 13067], [15662, 16429]]"
QZ.SHLS.00.HHZ_2024-02-27T14_16_37.773_2024-02-27T14_20_37.773.mseed,1,"[[2140, 2758], [12437, 13606], [15923, 16681]]"
QZ.SHLS.00.HHZ_2024-01-26T01_13_09.691_2024-01-26T01_17_09.691.mseed,1,"[[4618, 4767], [12472, 13285], [15764, 16695]]"
QZ.SHLS.00.HHZ_2024-01-25T22_36_46.764_2024-01-25T22_40_46.764.mseed,1,"[[12334, 13515], [15647, 16203], [16297, 16471]]"
QZ.SHLS.00.HHZ_2024-01-30T03_43_45.203_2024-01-30T03_47_45.203.mseed,1,"[[4436, 4817], [12424, 13464], [15797, 16416]]"
QZ.SHLS.00.HHZ_2024-02-23T10_31_43.714_2024-02-23T10_35_43.714.mseed,1,"[[5735, 5873], [12371, 13168], [15609, 16441]]"
QZ.SHLS.00.HHZ_2024-02-11T03_02_11.687_2024-02-11T03_06_11.687.mseed,1,"[[1999, 2376], [12342, 13658], [15739, 16208]]"
QZ.SHLS.00.HHZ_2024-02-26T17_44_38.338_2024-02-26T17_48_38.338.mseed,1,"[[9710, 9927], [12389, 13408], [15761, 16666]]"
QZ.SHLS.00.HHZ_2024-02-21T18_25_18.868_2024-02-21T18_29_18.868.mseed,1,"[[12358, 13613], [15457, 15954]]"
QZ.SHLS.00.HHZ_2024-01-29T04_20_25.068_2024-01-29T04_24_25.068.mseed,1,"[[12518, 13443], [15726, 16321], [16419, 16624]]"
QZ.SHLS.00.HHZ_2024-01-29T23_29_30.327_2024-01-29T23_33_30.327.mseed,1,"[[3215, 3315], [5670, 6919], [9114, 9856], [12407, 13173], [15936, 16096], [16190, 16383]]"
QZ.SHLS.00.HHZ_2024-02-11T04_55_47.699_2024-02-11T04_59_47.699.mseed,1,"[[10693, 11555], [12424, 13434], [15816, 16351]]"
QZ.SHLS.00.HHZ_2024-02-18T08_57_47.736_2024-02-18T09_01_47.736.mseed,1,"[[2922, 3262], [12221, 13661], [15488, 15938]]"
QZ.SHLS.00.HHZ_2024-02-03T08_35_05.783_2024-02-03T08_39_05.783.mseed,1,"[[3963, 4303], [7762, 8153], [8842, 8943], [10806, 11039], [12407, 13271], [15655, 16442]]"
QZ.SHLS.00.HHZ_2024-01-27T00_35_59.016_2024-01-27T00_39_59.016.mseed,1,"[[4911, 5032], [8525, 9573], [11945, 13151], [16167, 16974]]"
QZ.SHLS.00.HHZ_2024-02-26T14_19_04.188_2024-02-26T14_23_04.188.mseed,1,"[[8747, 8925], [12449, 13082], [15911, 16809], [16895, 17121]]"
QZ.SHLS.00.HHZ_2024-02-03T16_33_23.286_2024-02-03T16_37_23.286.mseed,1,"[[7607, 7881], [12369, 13665], [15737, 16847]]"
QZ.SHLS.00.HHZ_2024-02-03T18_01_07.277_2024-02-03T18_05_07.277.mseed,1,"[[6605, 6746], [7666, 7911], [12347, 13173], [15663, 16342]]"
QZ.SHLS.00.HHZ_2024-02-06T01_48_06.096_2024-02-06T01_52_06.096.mseed,1,"[[12483, 13498], [15859, 16545]]"
